landslides,longitude,latitude,date
3,-66.7875,18.07922667,9/20/2017
1,-66.77083333,18.07922667,9/20/2017
13,-66.7625,18.07922667,9/20/2017
1,-66.75416667,18.07922667,9/20/2017
1,-66.74583333,18.07922667,9/20/2017
12,-66.72916667,18.07922667,9/20/2017
4,-66.72083333,18.07922667,9/20/2017
1,-66.70416667,18.07922667,9/20/2017
10,-66.69583333,18.07922667,9/20/2017
1,-66.67916667,18.07922667,9/20/2017
2,-66.67083333,18.07922667,9/20/2017
1,-66.6375,18.07922667,9/20/2017
7,-66.62916667,18.07922667,9/20/2017
1,-66.6125,18.07922667,9/20/2017
2,-66.57916667,18.07922667,9/20/2017
1,-66.57083333,18.07922667,9/20/2017
1,-66.4875,18.07922667,9/20/2017
2,-66.47916667,18.07922667,9/20/2017
1,-66.35416667,18.07922667,9/20/2017
1,-66.30416667,18.07922667,9/20/2017
5,-66.20416667,18.07922667,9/20/2017
14,-66.19583333,18.07922667,9/20/2017
4,-66.1875,18.07922667,9/20/2017
2,-66.17916667,18.07922667,9/20/2017
1,-66.17083333,18.07922667,9/20/2017
3,-66.12083333,18.07922667,9/20/2017
1,-66.10416667,18.07922667,9/20/2017
4,-66.09583333,18.07922667,9/20/2017
13,-66.0875,18.07922667,9/20/2017
4,-66.07916667,18.07922667,9/20/2017
4,-66.07083333,18.07922667,9/20/2017
2,-66.0625,18.07922667,9/20/2017
9,-66.05416667,18.07922667,9/20/2017
1,-66.04583333,18.07922667,9/20/2017
15,-66.0375,18.07922667,9/20/2017
1,-65.97083333,18.07922667,9/20/2017
1,-65.9625,18.07922667,9/20/2017
3,-65.95416667,18.07922667,9/20/2017
7,-65.94583333,18.07922667,9/20/2017
9,-65.9375,18.07922667,9/20/2017
7,-65.92916667,18.07922667,9/20/2017
3,-65.92083333,18.07922667,9/20/2017
10,-65.9125,18.07922667,9/20/2017
2,-65.90416667,18.07922667,9/20/2017
1,-66.87916667,18.07089334,9/20/2017
4,-66.8625,18.07089334,9/20/2017
1,-66.85416667,18.07089334,9/20/2017
1,-66.84583333,18.07089334,9/20/2017
2,-66.82916667,18.07089334,9/20/2017
1,-66.82083333,18.07089334,9/20/2017
1,-66.7875,18.07089334,9/20/2017
1,-66.77916667,18.07089334,9/20/2017
10,-66.75416667,18.07089334,9/20/2017
2,-66.7375,18.07089334,9/20/2017
6,-66.72916667,18.07089334,9/20/2017
4,-66.72083333,18.07089334,9/20/2017
6,-66.7125,18.07089334,9/20/2017
2,-66.70416667,18.07089334,9/20/2017
2,-66.6875,18.07089334,9/20/2017
2,-66.6375,18.07089334,9/20/2017
1,-66.62916667,18.07089334,9/20/2017
1,-66.60416667,18.07089334,9/20/2017
1,-66.59583333,18.07089334,9/20/2017
8,-66.5875,18.07089334,9/20/2017
4,-66.57083333,18.07089334,9/20/2017
1,-66.55416667,18.07089334,9/20/2017
2,-66.4625,18.07089334,9/20/2017
2,-66.22916667,18.07089334,9/20/2017
1,-66.17916667,18.07089334,9/20/2017
1,-66.17083333,18.07089334,9/20/2017
3,-66.15416667,18.07089334,9/20/2017
7,-66.14583333,18.07089334,9/20/2017
22,-66.07916667,18.07089334,9/20/2017
6,-66.07083333,18.07089334,9/20/2017
6,-66.0625,18.07089334,9/20/2017
12,-66.05416667,18.07089334,9/20/2017
11,-66.04583333,18.07089334,9/20/2017
13,-66.0375,18.07089334,9/20/2017
5,-66.02916667,18.07089334,9/20/2017
3,-66.02083333,18.07089334,9/20/2017
1,-66.00416667,18.07089334,9/20/2017
2,-65.99583333,18.07089334,9/20/2017
1,-65.95416667,18.07089334,9/20/2017
8,-65.94583333,18.07089334,9/20/2017
2,-65.9375,18.07089334,9/20/2017
11,-65.92083333,18.07089334,9/20/2017
7,-65.9125,18.07089334,9/20/2017
5,-65.90416667,18.07089334,9/20/2017
4,-66.87083333,18.06256,9/20/2017
4,-66.8625,18.06256,9/20/2017
1,-66.85416667,18.06256,9/20/2017
7,-66.84583333,18.06256,9/20/2017
8,-66.8375,18.06256,9/20/2017
2,-66.82083333,18.06256,9/20/2017
3,-66.8125,18.06256,9/20/2017
1,-66.80416667,18.06256,9/20/2017
1,-66.7625,18.06256,9/20/2017
1,-66.74583333,18.06256,9/20/2017
4,-66.72083333,18.06256,9/20/2017
4,-66.7125,18.06256,9/20/2017
2,-66.70416667,18.06256,9/20/2017
1,-66.6875,18.06256,9/20/2017
1,-66.67916667,18.06256,9/20/2017
1,-66.64583333,18.06256,9/20/2017
7,-66.62916667,18.06256,9/20/2017
6,-66.62083333,18.06256,9/20/2017
2,-66.60416667,18.06256,9/20/2017
1,-66.59583333,18.06256,9/20/2017
6,-66.57083333,18.06256,9/20/2017
2,-66.5625,18.06256,9/20/2017
1,-66.22083333,18.06256,9/20/2017
1,-66.17083333,18.06256,9/20/2017
3,-66.1625,18.06256,9/20/2017
4,-66.15416667,18.06256,9/20/2017
5,-66.14583333,18.06256,9/20/2017
13,-66.1375,18.06256,9/20/2017
1,-66.12916667,18.06256,9/20/2017
3,-66.10416667,18.06256,9/20/2017
3,-66.09583333,18.06256,9/20/2017
1,-66.07916667,18.06256,9/20/2017
11,-66.0625,18.06256,9/20/2017
8,-66.05416667,18.06256,9/20/2017
6,-66.04583333,18.06256,9/20/2017
11,-66.0375,18.06256,9/20/2017
10,-66.02916667,18.06256,9/20/2017
11,-66.02083333,18.06256,9/20/2017
1,-66.0125,18.06256,9/20/2017
3,-66.00416667,18.06256,9/20/2017
3,-65.95416667,18.06256,9/20/2017
1,-65.9375,18.06256,9/20/2017
1,-65.92916667,18.06256,9/20/2017
8,-65.92083333,18.06256,9/20/2017
14,-65.9125,18.06256,9/20/2017
1,-66.82916667,18.05422667,9/20/2017
1,-66.80416667,18.05422667,9/20/2017
2,-66.79583333,18.05422667,9/20/2017
3,-66.77083333,18.05422667,9/20/2017
1,-66.7375,18.05422667,9/20/2017
1,-66.72916667,18.05422667,9/20/2017
4,-66.6875,18.05422667,9/20/2017
5,-66.6625,18.05422667,9/20/2017
1,-66.64583333,18.05422667,9/20/2017
1,-66.62916667,18.05422667,9/20/2017
3,-66.62083333,18.05422667,9/20/2017
1,-66.59583333,18.05422667,9/20/2017
3,-66.34583333,18.05422667,9/20/2017
4,-66.3125,18.05422667,9/20/2017
3,-66.22083333,18.05422667,9/20/2017
1,-66.1875,18.05422667,9/20/2017
1,-66.15416667,18.05422667,9/20/2017
3,-66.14583333,18.05422667,9/20/2017
10,-66.1375,18.05422667,9/20/2017
4,-66.12916667,18.05422667,9/20/2017
5,-66.12083333,18.05422667,9/20/2017
19,-66.1125,18.05422667,9/20/2017
8,-66.10416667,18.05422667,9/20/2017
3,-66.09583333,18.05422667,9/20/2017
1,-66.0875,18.05422667,9/20/2017
4,-66.07916667,18.05422667,9/20/2017
1,-66.07083333,18.05422667,9/20/2017
2,-66.0625,18.05422667,9/20/2017
3,-66.05416667,18.05422667,9/20/2017
4,-66.04583333,18.05422667,9/20/2017
10,-66.0375,18.05422667,9/20/2017
3,-66.02916667,18.05422667,9/20/2017
2,-66.02083333,18.05422667,9/20/2017
5,-66.0125,18.05422667,9/20/2017
7,-66.00416667,18.05422667,9/20/2017
29,-65.99583333,18.05422667,9/20/2017
33,-65.9875,18.05422667,9/20/2017
16,-65.97916667,18.05422667,9/20/2017
4,-65.95416667,18.05422667,9/20/2017
3,-65.9375,18.05422667,9/20/2017
4,-65.92916667,18.05422667,9/20/2017
2,-66.8125,18.04589334,9/20/2017
1,-66.77916667,18.04589334,9/20/2017
1,-66.77083333,18.04589334,9/20/2017
1,-66.75416667,18.04589334,9/20/2017
3,-66.70416667,18.04589334,9/20/2017
1,-66.6875,18.04589334,9/20/2017
4,-66.67916667,18.04589334,9/20/2017
1,-66.39583333,18.04589334,9/20/2017
1,-66.32916667,18.04589334,9/20/2017
1,-66.3125,18.04589334,9/20/2017
1,-66.2375,18.04589334,9/20/2017
6,-66.22916667,18.04589334,9/20/2017
6,-66.2125,18.04589334,9/20/2017
1,-66.1875,18.04589334,9/20/2017
2,-66.14583333,18.04589334,9/20/2017
6,-66.1375,18.04589334,9/20/2017
3,-66.12083333,18.04589334,9/20/2017
13,-66.1125,18.04589334,9/20/2017
12,-66.10416667,18.04589334,9/20/2017
14,-66.09583333,18.04589334,9/20/2017
6,-66.0875,18.04589334,9/20/2017
1,-66.07916667,18.04589334,9/20/2017
5,-66.07083333,18.04589334,9/20/2017
6,-66.0625,18.04589334,9/20/2017
4,-66.05416667,18.04589334,9/20/2017
5,-66.02916667,18.04589334,9/20/2017
14,-66.0125,18.04589334,9/20/2017
3,-66.00416667,18.04589334,9/20/2017
24,-65.99583333,18.04589334,9/20/2017
5,-65.9875,18.04589334,9/20/2017
5,-65.97916667,18.04589334,9/20/2017
9,-65.97083333,18.04589334,9/20/2017
8,-65.9625,18.04589334,9/20/2017
5,-65.95416667,18.04589334,9/20/2017
6,-65.92916667,18.04589334,9/20/2017
13,-65.92083333,18.04589334,9/20/2017
1,-66.8375,18.03756,9/20/2017
2,-66.8125,18.03756,9/20/2017
2,-66.80416667,18.03756,9/20/2017
2,-66.79583333,18.03756,9/20/2017
2,-66.72916667,18.03756,9/20/2017
1,-66.72083333,18.03756,9/20/2017
1,-66.67916667,18.03756,9/20/2017
1,-66.67083333,18.03756,9/20/2017
4,-66.65416667,18.03756,9/20/2017
6,-66.64583333,18.03756,9/20/2017
1,-66.6375,18.03756,9/20/2017
1,-66.62916667,18.03756,9/20/2017
6,-66.60416667,18.03756,9/20/2017
1,-66.57916667,18.03756,9/20/2017
3,-66.57083333,18.03756,9/20/2017
7,-66.5625,18.03756,9/20/2017
7,-66.55416667,18.03756,9/20/2017
1,-66.3125,18.03756,9/20/2017
1,-66.22083333,18.03756,9/20/2017
1,-66.17916667,18.03756,9/20/2017
2,-66.14583333,18.03756,9/20/2017
1,-66.1375,18.03756,9/20/2017
3,-66.12916667,18.03756,9/20/2017
3,-66.12083333,18.03756,9/20/2017
21,-66.10416667,18.03756,9/20/2017
9,-66.09583333,18.03756,9/20/2017
9,-66.0875,18.03756,9/20/2017
1,-66.07916667,18.03756,9/20/2017
4,-66.07083333,18.03756,9/20/2017
1,-66.0625,18.03756,9/20/2017
4,-66.0125,18.03756,9/20/2017
5,-66.00416667,18.03756,9/20/2017
12,-65.99583333,18.03756,9/20/2017
1,-65.9875,18.03756,9/20/2017
2,-65.97916667,18.03756,9/20/2017
3,-65.97083333,18.03756,9/20/2017
7,-65.9625,18.03756,9/20/2017
11,-65.95416667,18.03756,9/20/2017
5,-65.94583333,18.03756,9/20/2017
2,-65.9375,18.03756,9/20/2017
10,-65.92083333,18.03756,9/20/2017
1,-65.9125,18.03756,9/20/2017
1,-65.90416667,18.03756,9/20/2017
1,-65.8875,18.03756,9/20/2017
2,-66.7375,18.02922667,9/20/2017
1,-66.72916667,18.02922667,9/20/2017
5,-66.6375,18.02922667,9/20/2017
4,-66.57083333,18.02922667,9/20/2017
2,-66.47916667,18.02922667,9/20/2017
2,-66.47083333,18.02922667,9/20/2017
6,-66.4375,18.02922667,9/20/2017
2,-66.32916667,18.02922667,9/20/2017
1,-66.15416667,18.02922667,9/20/2017
5,-66.14583333,18.02922667,9/20/2017
1,-66.1375,18.02922667,9/20/2017
3,-66.12916667,18.02922667,9/20/2017
3,-66.12083333,18.02922667,9/20/2017
1,-66.1125,18.02922667,9/20/2017
2,-66.10416667,18.02922667,9/20/2017
4,-66.09583333,18.02922667,9/20/2017
11,-66.0875,18.02922667,9/20/2017
5,-66.07916667,18.02922667,9/20/2017
7,-66.07083333,18.02922667,9/20/2017
11,-66.0625,18.02922667,9/20/2017
2,-66.05416667,18.02922667,9/20/2017
6,-65.9875,18.02922667,9/20/2017
7,-65.97916667,18.02922667,9/20/2017
2,-65.97083333,18.02922667,9/20/2017
4,-65.95416667,18.02922667,9/20/2017
2,-65.94583333,18.02922667,9/20/2017
1,-65.9375,18.02922667,9/20/2017
17,-65.92916667,18.02922667,9/20/2017
14,-65.92083333,18.02922667,9/20/2017
6,-65.9125,18.02922667,9/20/2017
7,-65.90416667,18.02922667,9/20/2017
4,-66.6375,18.02089334,9/20/2017
3,-66.5875,18.02089334,9/20/2017
2,-66.3625,18.02089334,9/20/2017
7,-66.32916667,18.02089334,9/20/2017
6,-66.12916667,18.02089334,9/20/2017
3,-66.12083333,18.02089334,9/20/2017
7,-66.10416667,18.02089334,9/20/2017
2,-66.09583333,18.02089334,9/20/2017
6,-66.0875,18.02089334,9/20/2017
1,-66.07916667,18.02089334,9/20/2017
5,-66.00416667,18.02089334,9/20/2017
1,-65.99583333,18.02089334,9/20/2017
1,-65.8875,18.02089334,9/20/2017
2,-66.32916667,18.01256,9/20/2017
2,-66.12083333,18.01256,9/20/2017
3,-66.09583333,18.01256,9/20/2017
2,-66.0875,18.01256,9/20/2017
1,-66.17916667,18.00422667,9/20/2017
1,-66.09583333,18.00422667,9/20/2017
1,-65.94583333,18.00422667,9/20/2017
2,-65.9375,18.00422667,9/20/2017
2,-66.7125,17.99589334,9/20/2017
2,-65.9375,17.99589334,9/20/2017
1,-66.69583333,17.97922667,9/20/2017
1,-65.9375,17.97922667,9/20/2017
1,-61.5625,10.72089334,9/25/2017
1,123.8708333,10.37089334,9/25/2017
1,123.9125,10.37922667,9/28/2017
1,94.09583333,25.66256,9/30/2017
1,78.4375,17.41256,10/3/2017
1,143.5541667,-38.50410666,10/5/2017
1,143.5375,-38.56244,10/12/2017
1,-120.2125,47.91256,10/22/2017
1,94.1375,25.53756,10/22/2017
1,-82.74583333,35.42089334,10/23/2017
1,-156.0958333,20.64589334,10/24/2017
1,-61.34583333,10.24589334,10/24/2017
1,-134.4208333,58.30422667,10/30/2017
1,100.2708333,5.470893337,11/4/2017
1,100.4291667,5.35422667,11/10/2017
1,113.9958333,4.40422667,11/12/2017
1,169.3125,-45.55410666,11/19/2017
1,174.7208333,-36.81244,11/27/2017
1,-121.6125,49.32089334,11/30/2017
1,145.6208333,-37.71244,12/2/2017
1,148.9458333,-35.32077333,12/4/2017
1,-83.74583333,35.42922667,12/14/2017
1,122.4625,12.39589334,12/17/2017
1,107.7958333,-6.554106663,12/19/2017
1,145.0541667,-37.82910666,12/19/2017
1,145.0958333,-37.82910666,12/19/2017
1,-156.2625,20.91256,12/20/2017
1,124.1125,7.95422667,12/22/2017
2,124.1208333,7.95422667,12/22/2017
1,123.9875,7.945893337,12/22/2017
3,124.0625,7.945893337,12/22/2017
1,124.1208333,7.945893337,12/22/2017
1,124.1125,7.937560004,12/22/2017
1,124.1208333,7.937560004,12/22/2017
1,123.9625,7.920893337,12/22/2017
1,124.0625,7.912560004,12/22/2017
1,124.0125,7.90422667,12/22/2017
1,124.0625,7.90422667,12/22/2017
1,124.0208333,7.895893337,12/22/2017
1,124.1208333,7.887560004,12/22/2017
1,123.9958333,7.837560004,12/22/2017
1,100.2791667,5.32922667,12/28/2017
1,-4.679166667,55.31256,12/29/2017
1,-3.770833333,51.60422667,12/30/2017
1,-116.0458333,46.22089334,12/30/2017
1,-122.2791667,47.72089334,1/27/2018
1,-123.1291667,47.42089334,1/27/2018
1,-125.3041667,50.04589334,1/28/2018
1,-123.8875,45.56256,1/28/2018
1,-124.1458333,49.25422667,1/29/2018
1,-122.8041667,49.02089334,1/30/2018
1,-122.3625,47.47922667,1/30/2018
1,145.7375,-17.02910666,2/5/2018
1,-79.99583333,40.46256,2/18/2018
1,32.59583333,-25.90410666,2/19/2018
1,-88.59583333,34.26256,2/25/2018
1,147.1375,-19.83744,2/28/2018
1,139.7208333,-20.72910666,3/3/2018
1,145.6625,-16.87077333,3/9/2018
1,-0.395833333,54.27089334,3/21/2018
1,-119.5708333,49.57089334,3/22/2018
2,-117.6958333,49.09589334,3/30/2018
1,-79.87083333,40.47089334,3/30/2018
1,-79.8375,40.40422667,4/7/2018
1,-80.07916667,40.57089334,4/9/2018
1,-119.5291667,49.48756,4/23/2018
1,-2.3375,57.67089334,4/28/2018
1,-73.62083333,45.69589334,4/28/2018
1,92.42083333,25.02922667,4/28/2018
1,170.5541667,-45.87910666,4/29/2018
1,1.145833333,51.26256,4/30/2018
1,-109.9958333,44.49589334,4/30/2018
1,-119.5041667,50.17089334,5/1/2018
1,-119.5041667,50.16256,5/2/2018
1,178.1708333,-19.03744,5/2/2018
1,-79.79583333,40.51256,5/3/2018
1,80.87083333,6.762560004,5/3/2018
1,35.37916667,1.220893337,5/3/2018
1,-117.4791667,51.47089334,5/7/2018
1,-155.7708333,20.22089334,5/8/2018
1,147.0541667,-43.01244,5/10/2018
1,147.3291667,-42.87910666,5/11/2018
1,147.2625,-43.02077333,5/11/2018
1,94.72083333,26.07922667,5/12/2018
1,92.75416667,23.73756,5/12/2018
1,85.92916667,27.97922667,5/13/2018
1,83.4625,27.74589334,5/13/2018
1,-80.02083333,40.43756,5/17/2018
1,153.0875,-25.89577333,5/17/2018
1,-116.9875,49.09589334,5/18/2018
1,-110.5208333,43.27089334,5/18/2018
1,-80.8125,37.35422667,5/18/2018
1,-79.85416667,37.30422667,5/18/2018
1,-79.9125,37.23756,5/18/2018
1,-80.02916667,37.09589334,5/18/2018
1,-81.52083333,36.32922667,5/18/2018
1,-81.82083333,36.13756,5/18/2018
1,-76.52916667,38.67922667,5/19/2018
1,-79.52916667,37.32089334,5/19/2018
1,-82.30416667,35.22089334,5/19/2018
1,30.00416667,-1.404106663,5/19/2018
1,107.8625,29.40422667,5/20/2018
1,107.8291667,29.17922667,5/20/2018
1,91.6125,23.72089334,5/20/2018
1,-79.8375,38.06256,5/21/2018
1,-79.85416667,38.01256,5/21/2018
1,-77.0375,38.89589334,5/22/2018
2,-119.5458333,38.69589334,5/22/2018
1,-77.2125,41.43756,5/23/2018
1,-81.4375,38.42922667,5/23/2018
1,88.59583333,27.22922667,5/26/2018
1,-75.65416667,7.137560004,5/26/2018
1,-1.8375,52.36256,5/27/2018
1,-109.6541667,44.87089334,5/27/2018
1,-109.9958333,44.49589334,5/27/2018
1,-80.9125,40.08756,5/27/2018
1,-80.0375,37.22922667,5/27/2018
1,-82.24583333,35.42922667,5/27/2018
1,-80.8875,37.77089334,5/28/2018
1,-80.9875,37.44589334,5/28/2018
1,-82.32083333,35.40422667,5/28/2018
1,-109.9958333,44.49589334,5/29/2018
1,-82.57916667,39.55422667,5/29/2018
1,-80.17916667,39.30422667,5/29/2018
1,-82.14583333,35.74589334,5/29/2018
1,-82.2875,35.45422667,5/29/2018
1,75.7375,34.42922667,5/29/2018
1,-81.4125,39.33756,5/30/2018
1,-78.55416667,38.36256,5/30/2018
1,-81.5625,36.17089334,5/30/2018
1,-82.07916667,35.72089334,5/30/2018
1,-82.27083333,35.62089334,5/30/2018
1,-81.60416667,36.05422667,5/31/2018
1,-91.3375,14.50422667,5/31/2018
1,-0.729166667,54.40422667,6/1/2018
1,-8.079166667,52.15422667,6/1/2018
1,78.44583333,30.72089334,6/1/2018
1,-2.8375,51.32922667,6/2/2018
1,47.75416667,40.63756,6/2/2018
1,-79.00416667,39.00422667,6/2/2018
1,93.49583333,24.98756,6/2/2018
1,-82.27916667,35.46256,6/5/2018
1,92.75416667,22.87089334,6/5/2018
1,98.27916667,7.920893337,6/5/2018
1,80.44583333,6.87922667,6/7/2018
1,-79.95416667,40.24589334,6/11/2018
1,-80.7375,40.07089334,6/20/2018
4,132.2958333,34.62922667,7/6/2018
1,132.3208333,34.62089334,7/6/2018
2,132.3458333,34.62089334,7/6/2018
5,132.3375,34.60422667,7/6/2018
1,132.3958333,34.60422667,7/6/2018
1,132.3375,34.59589334,7/6/2018
2,132.3958333,34.58756,7/6/2018
3,132.3458333,34.57922667,7/6/2018
2,132.5541667,34.57922667,7/6/2018
3,132.5041667,34.57089334,7/6/2018
5,132.5375,34.57089334,7/6/2018
3,132.5458333,34.57089334,7/6/2018
7,132.5541667,34.57089334,7/6/2018
1,132.5625,34.57089334,7/6/2018
3,132.5041667,34.56256,7/6/2018
3,132.5375,34.56256,7/6/2018
8,132.5458333,34.56256,7/6/2018
5,132.5541667,34.56256,7/6/2018
6,132.5625,34.56256,7/6/2018
1,132.5708333,34.56256,7/6/2018
2,132.6125,34.56256,7/6/2018
1,132.2958333,34.55422667,7/6/2018
1,132.5291667,34.55422667,7/6/2018
1,132.5375,34.55422667,7/6/2018
2,132.6125,34.55422667,7/6/2018
3,132.6291667,34.55422667,7/6/2018
1,132.6541667,34.55422667,7/6/2018
3,132.5375,34.54589334,7/6/2018
6,132.5458333,34.54589334,7/6/2018
3,132.5541667,34.54589334,7/6/2018
1,132.5625,34.54589334,7/6/2018
3,132.6208333,34.54589334,7/6/2018
1,132.6375,34.54589334,7/6/2018
1,132.6458333,34.54589334,7/6/2018
2,132.6625,34.54589334,7/6/2018
2,132.6708333,34.54589334,7/6/2018
1,132.2958333,34.53756,7/6/2018
3,132.3125,34.53756,7/6/2018
2,132.5041667,34.53756,7/6/2018
3,132.5125,34.53756,7/6/2018
2,132.5291667,34.53756,7/6/2018
3,132.5375,34.53756,7/6/2018
3,132.5541667,34.53756,7/6/2018
4,132.6208333,34.53756,7/6/2018
2,132.6375,34.53756,7/6/2018
4,132.6625,34.53756,7/6/2018
2,132.6708333,34.53756,7/6/2018
10,132.6791667,34.53756,7/6/2018
2,132.7125,34.53756,7/6/2018
22,132.3708333,34.52922667,7/6/2018
1,132.5125,34.52922667,7/6/2018
12,132.5208333,34.52922667,7/6/2018
7,132.5291667,34.52922667,7/6/2018
1,132.5375,34.52922667,7/6/2018
2,132.5625,34.52922667,7/6/2018
6,132.5791667,34.52922667,7/6/2018
7,132.5875,34.52922667,7/6/2018
1,132.6208333,34.52922667,7/6/2018
5,132.6791667,34.52922667,7/6/2018
2,132.6875,34.52922667,7/6/2018
2,132.6958333,34.52922667,7/6/2018
2,132.8125,34.52922667,7/6/2018
10,132.8208333,34.52922667,7/6/2018
13,132.8291667,34.52922667,7/6/2018
5,132.8375,34.52922667,7/6/2018
1,132.8458333,34.52922667,7/6/2018
1,132.3041667,34.52089334,7/6/2018
2,132.3708333,34.52089334,7/6/2018
15,132.5208333,34.52089334,7/6/2018
9,132.5291667,34.52089334,7/6/2018
1,132.5375,34.52089334,7/6/2018
2,132.5458333,34.52089334,7/6/2018
8,132.5625,34.52089334,7/6/2018
1,132.5791667,34.52089334,7/6/2018
1,132.5875,34.52089334,7/6/2018
7,132.6125,34.52089334,7/6/2018
1,132.6541667,34.52089334,7/6/2018
1,132.6958333,34.52089334,7/6/2018
2,132.7041667,34.52089334,7/6/2018
6,132.7625,34.52089334,7/6/2018
1,132.7708333,34.52089334,7/6/2018
1,132.8208333,34.52089334,7/6/2018
1,132.8291667,34.52089334,7/6/2018
2,132.8375,34.52089334,7/6/2018
3,132.8458333,34.52089334,7/6/2018
1,132.8541667,34.52089334,7/6/2018
1,132.3041667,34.51256,7/6/2018
2,132.3625,34.51256,7/6/2018
3,132.3708333,34.51256,7/6/2018
1,132.4958333,34.51256,7/6/2018
1,132.5041667,34.51256,7/6/2018
1,132.5208333,34.51256,7/6/2018
5,132.5291667,34.51256,7/6/2018
2,132.5958333,34.51256,7/6/2018
2,132.6125,34.51256,7/6/2018
2,132.6875,34.51256,7/6/2018
1,132.7458333,34.51256,7/6/2018
12,132.7541667,34.51256,7/6/2018
15,132.7625,34.51256,7/6/2018
5,132.7708333,34.51256,7/6/2018
1,132.4208333,34.50422667,7/6/2018
1,132.4291667,34.50422667,7/6/2018
3,132.4875,34.50422667,7/6/2018
1,132.4958333,34.50422667,7/6/2018
2,132.5041667,34.50422667,7/6/2018
4,132.5208333,34.50422667,7/6/2018
2,132.5291667,34.50422667,7/6/2018
1,132.5875,34.50422667,7/6/2018
1,132.6041667,34.50422667,7/6/2018
1,132.6125,34.50422667,7/6/2018
1,132.6458333,34.50422667,7/6/2018
1,132.6541667,34.50422667,7/6/2018
1,132.7291667,34.50422667,7/6/2018
2,132.7458333,34.50422667,7/6/2018
3,132.7541667,34.50422667,7/6/2018
2,132.7625,34.50422667,7/6/2018
3,132.7958333,34.50422667,7/6/2018
6,132.8041667,34.50422667,7/6/2018
8,132.2958333,34.49589334,7/6/2018
2,132.3208333,34.49589334,7/6/2018
1,132.3291667,34.49589334,7/6/2018
3,132.4875,34.49589334,7/6/2018
9,132.4958333,34.49589334,7/6/2018
5,132.5041667,34.49589334,7/6/2018
4,132.5208333,34.49589334,7/6/2018
2,132.5291667,34.49589334,7/6/2018
2,132.5375,34.49589334,7/6/2018
4,132.5458333,34.49589334,7/6/2018
1,132.5625,34.49589334,7/6/2018
1,132.5708333,34.49589334,7/6/2018
1,132.6375,34.49589334,7/6/2018
1,132.6458333,34.49589334,7/6/2018
2,132.6875,34.49589334,7/6/2018
4,132.7041667,34.49589334,7/6/2018
1,132.7958333,34.49589334,7/6/2018
1,132.8125,34.49589334,7/6/2018
1,132.4291667,34.48756,7/6/2018
1,132.4791667,34.48756,7/6/2018
12,132.4875,34.48756,7/6/2018
1,132.4958333,34.48756,7/6/2018
6,132.5375,34.48756,7/6/2018
2,132.5541667,34.48756,7/6/2018
1,132.5791667,34.48756,7/6/2018
8,132.5875,34.48756,7/6/2018
3,132.6125,34.48756,7/6/2018
10,132.6208333,34.48756,7/6/2018
3,132.6291667,34.48756,7/6/2018
4,132.7041667,34.48756,7/6/2018
1,132.7125,34.48756,7/6/2018
4,132.7291667,34.48756,7/6/2018
4,132.7875,34.48756,7/6/2018
2,132.3291667,34.47922667,7/6/2018
2,132.3458333,34.47922667,7/6/2018
2,132.4291667,34.47922667,7/6/2018
8,132.4708333,34.47922667,7/6/2018
3,132.4791667,34.47922667,7/6/2018
1,132.4875,34.47922667,7/6/2018
6,132.5625,34.47922667,7/6/2018
4,132.5708333,34.47922667,7/6/2018
1,132.5875,34.47922667,7/6/2018
16,132.6208333,34.47922667,7/6/2018
11,132.6291667,34.47922667,7/6/2018
1,132.6541667,34.47922667,7/6/2018
6,132.7041667,34.47922667,7/6/2018
2,132.7125,34.47922667,7/6/2018
5,132.7208333,34.47922667,7/6/2018
1,132.7291667,34.47922667,7/6/2018
1,132.7375,34.47922667,7/6/2018
2,132.7791667,34.47922667,7/6/2018
1,132.8041667,34.47922667,7/6/2018
1,132.4708333,34.47089334,7/6/2018
3,132.5375,34.47089334,7/6/2018
1,132.5625,34.47089334,7/6/2018
1,132.5708333,34.47089334,7/6/2018
4,132.5791667,34.47089334,7/6/2018
1,132.5875,34.47089334,7/6/2018
6,132.6041667,34.47089334,7/6/2018
6,132.6125,34.47089334,7/6/2018
10,132.6208333,34.47089334,7/6/2018
3,132.6291667,34.47089334,7/6/2018
1,132.6791667,34.47089334,7/6/2018
2,132.6875,34.47089334,7/6/2018
3,132.6958333,34.47089334,7/6/2018
16,132.7041667,34.47089334,7/6/2018
12,132.7125,34.47089334,7/6/2018
7,132.7208333,34.47089334,7/6/2018
1,132.7541667,34.47089334,7/6/2018
2,132.7625,34.47089334,7/6/2018
4,132.7791667,34.47089334,7/6/2018
1,132.3458333,34.46256,7/6/2018
1,132.5208333,34.46256,7/6/2018
3,132.5291667,34.46256,7/6/2018
9,132.5375,34.46256,7/6/2018
2,132.5625,34.46256,7/6/2018
6,132.5708333,34.46256,7/6/2018
1,132.5791667,34.46256,7/6/2018
2,132.5875,34.46256,7/6/2018
3,132.5958333,34.46256,7/6/2018
14,132.6041667,34.46256,7/6/2018
11,132.6125,34.46256,7/6/2018
1,132.6625,34.46256,7/6/2018
2,132.6708333,34.46256,7/6/2018
3,132.6875,34.46256,7/6/2018
10,132.6958333,34.46256,7/6/2018
29,132.7041667,34.46256,7/6/2018
6,132.7125,34.46256,7/6/2018
1,132.7291667,34.46256,7/6/2018
9,132.7458333,34.46256,7/6/2018
2,132.7541667,34.46256,7/6/2018
