OBJECTID,landslide_trigger,event_date,latitude,longitude,landslide_size
5690311,snowfall_snowmelt,2012-05-03 09:00:00,27.978,85.9742,medium
5690312,downpour,2009-09-15 00:00:00,19.3161,-99.2398,medium
5690313,downpour,2011-06-27 00:00:00,-17.8893,178.4779,large
5690314,downpour,2011-06-14 23:00:00,41.9757,44.8448,medium
5690315,rain,2015-08-16 13:00:00,28.2576,83.6182,medium
5690316,downpour,2011-06-17 00:00:00,31.5639,77.9798,medium
5690319,downpour,2015-08-22 04:30:00,31.0365,77.1213,medium
5690321,downpour,2016-08-11 23:00:00,17.4012,43.1666,medium
5690322,downpour,2010-04-30 05:00:00,1.2495,35.5842,large
5690323,downpour,2013-07-28 00:00:00,30.819,78.6149,small
5690326,downpour,2008-10-06 00:00:00,6.011,-0.0798,medium
5690327,continuous_rain,2014-09-26 10:00:00,47.9918,-122.3657,small
5690328,rain,2014-11-01 05:05:00,34.2008,-117.6767,small
5690329,downpour,2011-12-17 05:30:00,-39.1144,173.9534,medium
5690331,downpour,2012-08-10 00:00:00,16.9664,43.7955,large
5690332,rain,2007-09-06 00:00:00,40.4613,-106.8295,small
5690333,downpour,2010-12-29 17:30:00,13.1004,123.8421,medium
5690334,downpour,2011-01-19 08:00:00,47.9582,-122.2619,medium
5690335,downpour,2011-05-01 00:00:00,36.9284,-83.0638,small
5690339,downpour,2010-11-04 00:00:00,11.989,108.9881,medium
5690340,downpour,2010-01-18 18:00:00,4.5864,115.1648,medium
5690341,downpour,2016-06-29 00:00:00,41.7649,73.1415,medium
5690342,rain,2013-04-18 00:00:00,40.6545,-89.5567,small
5690343,downpour,2016-09-17 00:00:00,22.6194,114.0945,large
5690344,rain,2007-12-04 17:30:00,43.6768,-123.8673,medium
5690345,downpour,2011-04-24 00:00:00,-2.0398,-78.4359,medium
5690346,downpour,2011-10-22 08:00:00,52.1596,-9.87,medium
5690347,downpour,2012-06-19 00:00:00,16.5505,120.8299,medium
5690348,downpour,2009-05-11 00:00:00,37.4072,-82.4322,small
5690349,downpour,2010-08-23 02:00:00,27.59,83.88,medium
5690351,downpour,2011-01-16 00:00:00,43.6712,-123.6521,medium
5690352,downpour,2011-12-14 00:00:00,54.99913875,-7.33215503,medium
5690354,downpour,2011-09-25 00:00:00,27.0605,88.255,medium
5690355,downpour,2010-10-08 00:00:00,25.4769,94.1351,medium
5690356,downpour,2016-08-11 23:00:00,17.2635,43.1066,medium
5690357,downpour,2012-08-18 00:00:00,28.1018,102.1778,medium
5690358,rain,2009-07-03 00:00:00,26.87324244,88.29184020999999,medium
5690359,downpour,2010-12-13 00:00:00,-8.1913,115.1374,medium
5690360,rain,2015-01-05 00:00:00,46.6689,-123.7858,small
5690362,continuous_rain,2014-06-10 09:00:00,5.314,-4.0351,small
5690363,downpour,2010-08-09 18:00:00,33.334,75.7627,medium
5690364,rain,2012-07-06 00:00:00,40.6862,-105.3054,medium
5690365,rain,2007-08-19 00:00:00,27.4211,85.0249,medium
5690366,continuous_rain,2013-08-05 03:00:00,37.0016,110.8522,medium
5690367,downpour,2010-12-09 00:00:00,6.1458,124.8955,medium
5690369,downpour,2008-06-29 00:00:00,5.4833,-4.05,medium
5690371,downpour,2010-11-11 00:00:00,15.3012,108.3008,medium
5690372,rain,2011-02-13 00:00:00,33.33875958,75.19210609999999,medium
5690373,rain,2010-08-10 19:00:00,46.6637,-111.7619,small
5690374,rain,2007-07-22 00:00:00,25.1424,98.4802,medium
5690375,downpour,2013-09-05 21:00:00,46.8218,-120.9229,medium
5690377,downpour,2014-08-12 23:00:00,26.6378,114.1384,medium
5690378,downpour,2010-08-05 00:00:00,36.1788,74.158,medium
5690379,downpour,2010-06-15 00:00:00,18.7624,73.3747,small
5690381,downpour,2012-01-12 22:00:00,33.2407,75.2373,medium
5690382,downpour,2013-07-04 00:00:00,35.6057,-82.5412,medium
5690385,downpour,2011-07-26 22:00:00,14.2245,122.7663,medium
5690386,downpour,2012-09-26 00:00:00,51.3512,-2.9735,medium
5690388,downpour,2009-08-20 00:00:00,25.5215,93.1645,medium
5690389,downpour,2010-11-27 00:00:00,10.6834,-61.5335,medium
5690390,continuous_rain,2015-07-12 00:00:00,33.2049,75.2845,medium
5690392,rain,2012-01-22 23:30:00,37.7289,-119.7538,small
5690393,downpour,2011-02-16 18:00:00,33.2609,75.244,medium
5690394,continuous_rain,2015-06-24 18:40:00.000001,31.0918,109.8971,medium
5690395,continuous_rain,2016-07-29 22:00:00,18.2031,-77.0428,medium
5690396,continuous_rain,2017-07-08 06:00:00,16.18792822,-89.16745224,small
5690397,downpour,2011-07-15 18:00:00,32.3491,77.2181,medium
5690398,downpour,2010-06-20 00:00:00,7.5048,124.3113,medium
5690399,downpour,2009-11-17 00:00:00,47.7628,-122.3793,small
5690403,downpour,2010-07-26 15:45:00,38.0053,-108.0383,medium
5690404,downpour,2016-06-15 00:00:00,56.1127,-121.8022,medium
5690405,downpour,2013-12-24 00:00:00,15.2174,-61.3583,medium
5690406,downpour,2011-02-07 00:00:00,7.0381,81.1079,medium
5690407,rain,2008-02-11 00:00:00,47.7463,-121.086,medium
5690408,downpour,2010-05-06 00:00:00,-0.7978000000000001,37.07,medium
5690409,downpour,2011-04-17 10:00:00,39.6526,-77.4274,medium
5690410,downpour,2010-08-06 00:30:00,34.1416,77.4871,very_large
5690411,rain,2014-06-19 00:00:00,43.2022,27.912,small
5690413,downpour,2010-12-13 00:00:00,-8.3251,115.087,medium
5690414,downpour,2010-05-03 02:00:00,36.7411,-83.6348,medium
5690416,continuous_rain,2014-05-20 00:00:00,23.8616,112.1686,medium
5690417,downpour,2011-11-16 00:00:00,8.5091,123.2981,medium
5690418,downpour,2010-06-09 14:15:00,25.8833,91.2,medium
5690420,downpour,2010-01-01 00:00:00,-23.0085,-44.3228,large
5690421,rain,2007-04-23 00:00:00,37.3385,-2.301,medium
5690422,downpour,2007-06-11 00:00:00,27.278,116.036,medium
5690424,downpour,2010-09-08 02:30:00,27.7773,85.8416,medium
5690426,downpour,2010-08-21 00:00:00,27.2485,86.6444,medium
5690427,rain,2015-05-23 00:00:00,15.0337,-92.1124,medium
5690428,continuous_rain,2014-01-11 00:00:00,-6.9197,106.9272,medium
5690429,downpour,2014-03-13 00:00:00,33.8745,35.65,medium
5690430,rain,2008-06-20 00:00:00,26.885,88.2778,medium
5690431,downpour,2015-04-03 00:00:00,37.4264,-82.4939,small
5690434,rain,2013-05-06 00:00:00,35.5429,-82.7938,medium
5690435,downpour,2013-09-12 23:00:00,42.1823,-110.1843,medium
5690436,continuous_rain,2016-08-07 00:00:00,32.6987,75.0582,medium
5690437,downpour,2016-06-08 22:00:00,34.2952,75.3226,medium
5690438,downpour,2010-10-09 00:00:00,25.3179,94.0462,medium
5690440,downpour,2016-07-17 00:00:00,28.4314,109.4872,large
5690441,rain,2010-12-26 10:00:00,36.8242,-119.7847,small
5690442,rain,2016-10-02 00:00:00,-37.8145,143.4041,small
5690443,downpour,2012-07-09 00:00:00,38.8971,-104.9722,medium
5690444,rain,2009-10-13 00:00:00,36.9566,-121.6815,medium
5690445,downpour,2011-08-02 07:00:00,14.5902,121.168,small
5690446,downpour,2014-01-04 00:00:00,-11.6953,-71.9165,large
5690449,rain,2007-10-21 00:00:00,24.75,93.4333,medium
5690451,rain,2014-12-07 09:00:00,49.3418,-123.0023,medium
5690452,rain,2008-04-01 00:00:00,0.1115,113.9171,medium
5690453,downpour,2011-07-15 00:00:00,27.8871,83.9704,medium
5690454,rain,2008-04-20 00:00:00,18.5283,-72.3224,medium
5690455,rain,2007-03-02 23:00:00,38.6009,-77.2682,small
5690456,continuous_rain,2014-02-18 09:00:00,47.2473,-122.373,medium
5690457,downpour,2013-08-29 04:00:00,45.794,-114.7613,medium
5690458,rain,2013-05-07 19:00:00,3.1564,101.7022,medium
5690460,rain,2014-05-10 09:00:00,24.5784,91.7227,medium
5690461,rain,2013-01-17 00:00:00,40.4239,-80.0181,medium
5690464,rain,2014-12-12 02:00:00,34.0615,-118.9774,small
5690465,downpour,2010-07-22 00:00:00,27.8122,89.9019,medium
5690466,downpour,2008-10-17 00:00:00,16.5489,107.2327,medium
5690467,rain,2015-07-23 00:00:00,13.7484,-84.778,medium
5690470,rain,2012-12-29 13:00:00,0.77148309,35.56580095,large
5690472,downpour,2016-10-11 02:30:00,49.0099,-58.1315,small
5690473,downpour,2010-02-15 23:00:00,-7.2708,107.581,medium
5690474,downpour,2010-06-20 00:00:00,42.6975,1.8351,medium
5690475,downpour,2008-11-23 00:00:00,6.3667,116.4333,medium
5690476,downpour,1997-01-19 00:00:00,47.6495,-122.6172,medium
5690477,rain,2015-09-27 00:00:00,14.6277,-90.4862,medium
5690478,downpour,2015-08-02 00:00:00,7.874,98.2879,small
5690479,downpour,2010-03-12 07:30:00,43.2479,-124.2259,medium
5690480,snowfall_snowmelt,2013-01-21 00:00:00,29.1426,81.8833,medium
5690481,downpour,2012-01-22 00:00:00,47.6045,-122.1128,medium
5690482,rain,2009-10-31 00:00:00,46.1131,-123.2331,small
5690483,continuous_rain,2015-08-01 00:00:00,24.1419,94.1078,medium
5690487,continuous_rain,2009-08-20 00:00:00,27.9504,84.3075,medium
5690488,continuous_rain,2015-01-28 23:00:00,9.7962,-83.9498,small
5690489,downpour,2015-02-09 09:00:00,37.2524,-122.1367,small
5690490,rain,2013-09-05 23:00:00,47.4289,-120.3614,small
5690492,downpour,2011-01-13 00:00:00,-17.6195,177.7137,small
5690497,downpour,2010-05-03 00:00:00,38.5805,-82.6347,small
5690498,rain,2008-06-12 00:00:00,33.2367,131.5241,medium
5690499,downpour,2011-03-03 15:00:00,7.35,-72.9667,medium
5690500,downpour,2010-10-03 00:00:00,17.4468,106.593,medium
5690501,downpour,2010-04-18 00:00:00,17.9647,-76.5835,medium
5690502,continuous_rain,2007-10-19 00:00:00,16.3183,120.5519,medium
5690503,rain,2011-07-03 00:00:00,34.1601,75.496,medium
5690504,rain,2008-01-15 00:00:00,25.5768,55.652,medium
5690505,downpour,2013-07-23 00:05:00,36.1184,-117.9722,medium
5690507,downpour,2010-04-06 00:00:00,-22.9149,-43.1067,medium
5690508,downpour,2011-06-17 00:00:00,26.88,88.28,large
5690510,downpour,2009-09-08 00:00:00,-36.6203,-72.1287,medium
5690513,downpour,2012-09-01 00:00:00,40.3309,-111.9045,medium
5690514,downpour,2010-08-13 00:00:00,30.80200029,78.61786282,medium
5690515,downpour,2010-04-18 00:00:00,18.1865,-76.5029,medium
5690517,downpour,2011-01-16 00:00:00,46.3822,-122.0125,medium
5690518,rain,2015-10-08 02:00:00,27.2625,87.6017,medium
5690519,continuous_rain,2015-07-19 08:00:00,28.2658,83.6117,small
5690520,downpour,2012-08-19 00:00:00,60.1366,-1.2666,medium
5690521,rain,2016-10-14 00:00:00,45.5469,-123.9047,small
5690522,downpour,2010-11-27 23:00:00,10.4393,-66.815,medium
5690523,rain,2010-03-16 18:00:00,-0.9813,100.6669,medium
5690525,downpour,2010-12-13 00:00:00,47.539,-122.1458,medium
5690526,downpour,2011-06-29 00:00:00,37.4138,127.5183,medium
5690527,downpour,2010-11-18 05:30:00,18.0445,-76.2781,medium
5690528,downpour,2011-06-01 23:00:00,9.6326,76.9792,medium
5690529,continuous_rain,2015-05-05 09:00:00,46.4885,6.7208,small
5690531,rain,2013-07-26 00:00:00,30.2835,79.2498,medium
5690532,downpour,2010-12-12 00:00:00,47.5704,-122.2337,medium
5690533,downpour,2011-07-25 00:00:00,54.8861,-2.8339,small
5690534,downpour,2011-04-11 00:00:00,1.4499,-77.3834,medium
5690535,downpour,2008-07-05 00:00:00,36.04,108.02,medium
5690536,downpour,2012-01-24 00:00:00,-18.1388,177.5031,medium
5690537,rain,2007-09-22 00:00:00,14.6229,-90.5316,medium
5690540,downpour,2012-05-01 00:00:00,39.1229,-84.4481,medium
5690541,downpour,2013-07-07 00:00:00,31.9671,76.85210000000001,medium
5690542,rain,2014-12-12 09:00:00,37.8237,-121.9995,small
5690543,downpour,2011-03-24 00:00:00,37.8985,-122.509,small
5690544,rain,2007-08-13 00:00:00,35.273,72.983,large
5690545,rain,2007-03-21 00:00:00,33.7033,73.038,medium
5690546,downpour,2010-04-16 00:00:00,15.3211,-61.3124,medium
5690547,rain,2015-11-05 00:00:00,9.3496,-83.5565,medium
5690548,rain,2012-02-22 12:34:00,48.1304,-122.3622,medium
5690549,downpour,2011-03-19 00:00:00,33.3308,75.1773,medium
5690550,downpour,2015-03-24 00:00:00,-11.9161,-76.6791,medium
5690551,downpour,2016-05-10 00:00:00,9.077,-79.4974,small
5690552,rain,2013-04-17 00:00:00,36.8529,-83.3698,medium
5690553,rain,2007-11-05 00:00:00,15.234,108.4852,medium
5690554,downpour,2010-04-06 00:00:00,-22.9417,-43.2491,medium
5690556,downpour,2010-06-16 00:00:00,26.8073,88.3162,medium
5690557,rain,2013-09-08 22:00:00,25.9365,99.3373,medium
5690559,rain,2016-01-29 00:00:00,2.7664,-75.074,small
5690561,downpour,2010-06-02 02:40:00,22.8729,110.501,large
5690564,rain,2015-01-05 01:00:00,46.9959,-123.8975,medium
5690566,downpour,2011-05-27 00:00:00,6.7043,80.3828,medium
5690567,downpour,2016-06-28 00:00:00,15.3455,73.8976,small
5690568,downpour,2010-08-19 23:00:00,28.3401,83.5983,medium
5690569,downpour,2012-09-03 00:00:00,19.0397,72.907,medium
5690571,continuous_rain,2015-08-21 00:00:00,16.5132,120.8246,medium
5690574,downpour,2012-08-24 00:00:00,31.709,76.9312,medium
5690575,downpour,2010-09-01 22:20:00,25.6167,99.0,large
5690576,downpour,2015-07-06 00:00:00,29.393,79.4525,medium
5690577,rain,2011-04-11 00:00:00,-9.938,33.4318,medium
5690578,downpour,2011-07-02 00:00:00,27.9939,84.094,medium
5690579,continuous_rain,2015-08-26 00:00:00,8.5772,-82.8232,medium
5690580,downpour,2009-09-12 23:00:00,31.1032,77.1625,small
5690581,downpour,2007-01-11 18:00:00,3.5424,125.5401,large
5690582,downpour,2011-02-14 00:00:00,-0.6273000000000001,-78.3664,medium
5690584,downpour,2013-06-28 20:45:00,40.6784,-105.4323,medium
5690585,downpour,2016-05-28 17:00:00,40.0076,71.5193,medium
5690586,downpour,2010-05-03 00:00:00,37.034,-83.1816,small
5690588,continuous_rain,2016-09-27 23:00:00,6.1699,-0.279,medium
5690590,rain,2013-04-29 00:00:00,35.6172,-83.0299,medium
5690592,downpour,2012-02-20 00:00:00,14.6533,121.6034,medium
5690593,rain,2007-10-10 00:00:00,32.4792,117.7081,medium
5690594,downpour,2010-09-19 00:00:00,31.9843,77.1889,medium
5690595,downpour,2016-06-14 15:00:00,52.5008,-1.9953,medium
5690596,downpour,2011-03-13 00:00:00,46.6163,-122.4897,medium
5690597,continuous_rain,2014-10-15 00:00:00,13.5461,-89.0401,medium
5690599,downpour,2010-06-28 00:00:00,25.5728,91.885,medium
5690600,downpour,2011-06-27 09:00:00,28.5919,105.6975,medium
5690602,downpour,2011-02-07 00:00:00,34.2256,73.673,medium
5690603,downpour,2015-09-15 09:00:00,33.7474,-117.5833,small
5690604,rain,2010-09-15 00:00:00,36.2744,74.7249,medium
5690605,downpour,2009-10-06 00:00:00,29.2944,81.3,medium
5690606,continuous_rain,2016-04-19 00:00:00,26.7223,95.0243,medium
5690607,downpour,2010-04-06 00:00:00,-22.9766,-43.2903,medium
5690608,continuous_rain,2015-06-18 22:00:00,15.4465,73.927,medium
5690609,downpour,2011-08-10 00:00:00,3.9081,33.8306,medium
5690610,rain,2016-09-29 00:00:00,50.8267,-121.859,medium
5690611,downpour,2009-11-06 00:00:00,56.7709,-2.417,medium
5690612,rain,2010-05-27 09:45:00,34.5628,77.6001,medium
5690613,rain,2015-09-27 00:00:00,13.3864,-86.6146,medium
5690615,downpour,2009-12-17 00:00:00,-32.8902,-68.844,medium
5690616,downpour,2016-08-29 00:00:00,35.5722,-105.785,medium
5690617,downpour,2015-05-31 18:00:00,40.7217,-80.3132,small
5690618,downpour,2011-01-12 00:00:00,-22.411,-43.0304,medium
5690619,downpour,2010-07-05 00:00:00,-4.3256,103.1797,medium
5690621,rain,2014-07-20 23:00:00,28.8389,82.2873,small
5690622,continuous_rain,2014-08-26 18:00:00,28.0989,83.8734,medium
5690623,downpour,2012-06-25 15:00:00,1.0101,34.3317,very_large
5690624,downpour,2014-08-25 09:00:00,28.2134,83.9557,small
5690625,downpour,2013-09-11 23:00:00,39.5459,-111.1673,medium
5690626,downpour,2010-02-27 09:00:00,35.5662,-121.1045,small
5690627,downpour,2010-04-06 00:00:00,-22.9251,-43.3147,medium
5690628,downpour,2015-12-03 00:00:00,-3.0414,101.9801,large
5690629,rain,2014-05-13 09:30:00,40.4301,-80.0017,small
5690630,continuous_rain,2013-08-17 23:00:00,24.7625,93.4341,medium
5690632,rain,2014-05-15 09:00:00,42.1633,-74.4086,medium
5690633,continuous_rain,2015-06-09 00:00:00,27.0987,93.816,medium
5690634,downpour,2014-12-12 02:00:00,34.1965,-118.9801,medium
5690636,downpour,2013-08-23 00:00:00,21.5782,103.3984,medium
5690637,downpour,2011-03-28 23:00:00,36.2225,72.1934,medium
5690638,rain,2013-01-31 00:00:00,10.0222,106.5408,medium
5690639,rain,2010-03-14 00:00:00,40.635,-91.284,small
5690640,rain,2016-03-12 20:30:00,39.7958,-121.4519,medium
5690641,rain,2013-12-05 00:00:00,5.4429,100.2975,small
5690642,downpour,2010-10-11 00:00:00,12.1143,102.2681,medium
5690643,downpour,2011-03-18 04:30:00,47.9231,-122.2987,medium
5690644,rain,2016-01-06 00:00:00,34.2157,-119.0169,medium
5690646,downpour,2014-12-11 09:00:00,38.9608,-122.8275,small
5690647,rain,2013-03-18 00:00:00,37.8868,-84.4427,medium
5690649,downpour,2007-04-11 00:00:00,27.4459,88.6193,medium
5690650,downpour,2010-04-01 00:00:00,25.1553,93.028,medium
5690651,downpour,2015-09-21 00:00:00,50.479,-122.6205,medium
5690652,downpour,2011-03-16 17:00:00,36.3777,-121.8963,medium
5690653,downpour,2011-05-15 22:00:00,43.6128,-73.5977,small
5690655,downpour,2013-05-29 08:00:00,39.9141,-91.411,small
5690656,rain,2011-08-10 00:00:00,30.2828,78.3041,medium
5690657,downpour,2012-05-15 00:00:00,15.5238,-90.9778,medium
5690659,downpour,2016-03-20 00:00:00,34.3331,73.202,medium
5690660,downpour,2011-02-23 00:00:00,6.9167000000000005,81.0333,medium
5690661,downpour,2013-09-03 00:00:00,28.3922,83.1913,medium
5690664,downpour,2013-03-12 23:00:00,40.6634,-75.231,medium
5690665,downpour,2015-07-31 09:30:00,5.2923,100.249,small
5690666,rain,2008-12-16 00:00:00,34.453,-119.653,small
5690669,downpour,2011-07-09 00:00:00,30.7412,79.4929,medium
5690672,downpour,2014-10-01 17:50:00,3.1797,101.6757,small
5690673,rain,2007-09-07 00:00:00,1.4833,35.4667,medium
5690674,downpour,2010-06-25 00:00:00,19.069,72.8703,medium
5690676,rain,2010-01-10 23:00:00,-0.4167,-78.7833,medium
5690678,rain,2015-02-14 09:00:00,21.4007,-157.8224,medium
5690681,downpour,2011-02-24 08:00:00,21.3825,-157.7724,small
5690682,continuous_rain,2014-12-19 15:00:00,37.9327,-122.691,small
5690683,downpour,2011-03-09 23:00:00,40.1854,-80.5432,small
5690684,downpour,2010-12-22 04:57:00.000001,33.9511,-117.9587,small
5690685,rain,2008-04-13 00:00:00,39.625,-106.4879,small
5690686,downpour,2010-08-11 00:00:00,18.126,-76.811,medium
5690687,rain,2011-09-03 19:15:00,45.9547,7.2083,medium
5690688,continuous_rain,2012-02-12 00:00:00,13.3125,123.7465,medium
5690689,downpour,2011-03-01 23:00:00,39.0177,16.1928,medium
5690692,downpour,2012-09-09 00:00:00,21.8777,104.5658,large
5690693,downpour,2009-04-24 00:00:00,8.9475,-75.4428,large
5690694,rain,2009-03-21 09:30:00,20.81,-156.1166,small
5690697,downpour,2010-01-22 00:00:00,34.1933,-112.1327,small
5690698,downpour,2011-05-03 23:00:00,5.5002,-73.4832,medium
5690699,downpour,2009-09-23 20:00:00,41.3639,41.6822,medium
5690700,rain,2007-05-05 00:00:00,-17.56,178.25,medium
5690701,downpour,2011-07-13 06:00:00,30.081,101.0106,medium
5690703,downpour,2011-04-21 00:00:00,39.0456,-84.4833,medium
5690704,downpour,2010-10-05 05:25:00,28.3201,106.8514,medium
5690708,downpour,2010-09-26 04:00:00,28.1581,109.1974,medium
5690710,continuous_rain,2014-08-03 09:00:00,19.1497,83.6299,small
5690711,snowfall_snowmelt,2011-01-17 08:00:00,61.5666,6.45,medium
5690712,downpour,2009-04-14 00:00:00,-7.9589,-77.5239,medium
5690713,rain,2014-09-06 00:00:00,32.8468,75.137,medium
5690716,downpour,2012-09-06 23:00:00,-29.9135,30.9419,medium
5690718,rain,2010-03-12 00:00:00,42.8214,47.1188,medium
5690719,downpour,2013-09-04 15:30:00,4.9626,8.359,medium
5690721,downpour,2012-06-03 00:00:00,25.1175,92.8573,medium
5690722,downpour,2012-01-17 22:00:00,-26.3402,31.141,medium
5690724,downpour,2010-08-25 23:00:00,-6.892,107.1749,medium
5690726,downpour,2010-04-08 15:00:00,-17.5608,178.2168,medium
5690729,rain,2015-12-14 00:00:00,0.0482,34.7222,medium
5690730,downpour,2014-03-06 00:00:00,45.01,-123.9039,medium
5690731,rain,2015-03-04 00:00:00,37.8356,-81.969,medium
